Science	44	What are forceps for ? 	for picking up and holding small things			forceps 	ปากคีบ								
Science	45	When are crucible tongs used ? 	when they heat substances to high temperatures or melt metals			crucible tongs 	คีมทนไฟ								
Science	46	How is a dropper used ? 	a short glass tube with a hollow rubber end for measuring medicine or other liquids in drops			dropper 	ดรอปเปอร์								
Science	47	Why is an experiment done ? 	because they want to study what happens and to gain new knowledge.			experiment 	การทดลอง								
Science	48	Who states a hypothesis ? 	the experimenter			states a hypothesis 	ระบุข้อสมมุติฐาน								
Science	49	Whose duty is to do an experiment ? 	an experimenter's duty			do an experiment 	ทำการทดลอง								
Science	50	"Which do they observe , the result or substances ? "	the results			observe 	สังเกตการณ์								
Science	51	Whom do they record the results for ? 	those who are interested to study the results.			record the results for 	บันทึกผลที่ได้รับ								
Science	52	When do they draw a conclusion ? 	after their discussion about the results			draw a conclusion 	"หา, ทำบทสรุป"								
Computers	1	Is a desktop computer portable ?	"No, it isn't, for it is stationary."			desktop computer 	คอมพิวเตอร์แบบตั้งโต๊ะ								
Computers	2	Why is a surge protector used ? 	to protect the disk drive from an electrical surge damage			surge protector 	เครื่องกันไฟกระชาก								
Computers	3	Is a power cord strongly made ? 	"Yes, it is."			power cord 	สายไฟของเครื่อง								
Computers	4	Is a tower like a container ? 	"Yes, it is."			tower 	ตัวเครื่องแบบตั้ง								
Computers	5	How important is a microprocessor (CPU) ? 	It contains all the functions of the central processing unit.			microprocessor 	ไมโครโปรเซสเซอร์ ซีพียู								
Computers	6	Why  is the motherboard the main board of a computer ? 	because it contains all the circuits.			motherboard 	แผงวงจรหลัก								
Computers	7	Where does a hard drive read data ? 	on a hard disk			hard drive 	ฮาร์ดไดรฟ								
Computers	8	Which PCs now have a USB port ? 	all new PCs			USB port 	พอร์ตยูเอสบี								
Computers	9	Is a flash drive found on the tower ? 	"Yes, it is."			flash drive 	ไดรฟ์หน่วยความจำ								
Computers	10	What is a DVD and CD – ROM drive ? 	for playing DVD and CD - ROM			DVD and CD – ROM drive 	ไดรฟสำหรับดีวีดีและซีดีรอม								
Computers	11	When is the software used ? 	when used to operate a computer			software 	ซอฟท์แวร์								
Computers	12	How does a monitor / screen / VDU work ? 	It works by showing information from a computer.			monitor / screen / VDU 	"จอภาพ, หน้าจอ"								
Computers	13	Why is a webcam (a video camera) connected to a computer ?	because of what it records can be seen on a website as it happens			webcam (a video camera) 	กล้องถ่ายรูปติดคอมพิวเตอร์								
Computers	14	What is connected by a cable ? 	the monitor and the keyboard			cable 	สายเคเบิล								
Computers	15	What is a keyboard ? 	the set of keys for operating a computer			keyboard 	แป้นคีย์								
Computers	16	Why is a mouse used ?	an input device to control the movement of the cursor on the computer screen			mouse 	"เมาส์, อุปกรณ์นำข้อมูลเข้าชนิดหนึ่ง"								
Computers	17	Are a laptop and a notebook the same thing ? 	"Yes, they are."			laptop and a notebook 	คอมพิวเตอร์แบบกระเป๋าหิ้ว								
Computers	18	Is a color / laser printer more desirable ?	"Yes, it is."			printer 	"เครื่องพิมพ์,เครื่องพริ้นท์"								
Computers	19	Why is  keyboarding necessary ? 	because  we have to type information into a computer			keyboarding 	การใช้แป้นคีย์								
Computers	20	What helps some type faster ? 	their long experience or skill			type 	พิมพ์								
Computers	21	How can you select something on the screen ? 	by marking something on a computer screen			select 	เลือก								
Computers	22	When do you delete something that you don't want ? 	"after something has been written, stored and printed by the computer."			delete 	ลบ								
Computers	23	Why do you go to the next line ? 	to type the following item or detail			go to the next line 	ไปที่บรรทัดถัดไป								
The Internet	1	What is navigating a webpage for ? 	for finding my way around on the Internet			navigating a webpage 	การนำทางไปที่หน้าเว็บ								
The Internet	2	Where is the menu bar ?	a horizontal bar at the top of a computer screen			menu bar 	แถบเมนู								
The Internet	3	How are a back button and a forward button shown ? 	in the forms of arrows			back button 	ปุ่มถอยหลัง	forward button 	ปุ่มต่อไปข้างหน้า						
The Internet	4	What is URL or a website address ? 	It is uniform or universal resource locator or the address of a world wide web page.			URL or a website address 	ที่อยู่ของเว็บไซต์								
The Internet	5	Why is a search box used ? 	because it helps looking for information in a computer network.			search box 	กล่องค้นหา								
The Internet	6	When do you use the search engine ? 	when I search the Internet for information especially by looking for documents			search engine 	เครื่องมือค้นหา								
